date,58000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,67000,68000,69000,70000,71000
2024-10-02,0.0,0.0,54.9,53.67,50.76,49.07,48.15,48.45,52.14,51.22,54.18,58.04,55.93,53.57,53.82,58.16,59.8,67.41,68.68,59.84
2024-10-03,58.18,0.0,52.96,51.63,50.62,49.96,49.2,52.73,51.54,53.3,60.39,51.92,55.48,60.84,55.08,62.82,71.87,66.75,0.0,0.0
2024-10-04,0.0,54.29,62.02,59.24,41.07,37.57,23.56,23.66,30.13,37.89,45.87,57.76,55.51,54.57,68.53,79.07,0.0,0.0,0.0,0.0
