date,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46500,46750,47000,47250,47500,48000,48500,49000,49500,50000,50500,51000,52000,53000,54000,55000
2024-01-06,0.0,0.0,61.73,63.17,61.76,61.65,62.3,62.23,62.85,62.5,0.0,63.53,0.0,68.43,67.79,0.0,68.85,0.0,72.32,74.34,73.03,77.09,81.46,85.19,0.0,85.58,95.54,94.35,102.79,103.53
2024-01-07,0.0,0.0,0.0,0.0,68.87,70.12,69.41,71.71,72.22,72.35,72.98,73.11,0.0,78.46,77.1,0.0,80.57,0.0,87.58,93.35,86.97,98.98,99.21,101.47,103.1,104.8,108.03,106.53,125.44,114.79
2024-01-08,82.97,96.48,87.72,94.21,107.11,98.66,77.82,55.56,94.26,89.78,78.8,81.2,65.92,62.3,54.0,51.08,46.58,45.73,48.75,50.67,58.92,68.77,80.72,83.93,94.81,105.6,118.33,155.51,142.64,160.23
