date,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,11750,12000,12250
2020-06-18,0.0,0.0,0.0,0.0,0.0,58.58,58.07,56.62,58.24,54.25,61.0,56.97,62.64,66.8,71.08,0.0,74.71,76.38
2020-06-19,0.0,0.0,0.0,0.0,58.0,54.76,55.48,52.31,55.42,57.06,56.24,61.03,65.87,69.34,70.0,73.65,75.52,75.52
2020-06-20,0.0,0.0,0.0,0.0,57.12,55.57,52.01,54.65,54.0,53.14,55.86,62.36,64.24,0.0,70.58,75.43,0.0,79.69
2020-06-21,0.0,0.0,0.0,0.0,57.77,54.78,52.68,53.54,56.42,57.96,61.56,61.16,67.21,69.74,74.86,76.62,0.0,81.05
2020-06-22,0.0,0.0,0.0,0.0,57.62,57.0,53.34,55.42,56.41,57.89,58.97,62.76,68.73,68.54,72.73,77.39,79.32,80.46
2020-06-23,0.0,0.0,0.0,0.0,0.0,59.1,51.86,52.61,53.17,53.4,60.44,64.4,69.18,68.03,74.93,0.0,80.13,90.77
2020-06-24,0.0,50.61,0.0,123.93,59.66,54.4,53.48,55.38,58.1,59.74,61.25,67.14,72.9,76.08,81.47,92.18,89.97,93.39
2020-06-25,0.0,74.83,0.0,0.0,55.09,46.98,46.51,47.08,51.07,56.43,61.84,66.52,75.16,0.0,85.57,0.0,86.15,86.01
2020-06-26,0.0,0.0,0.0,51.15,45.83,43.8,40.37,42.67,48.24,54.59,65.2,64.49,62.99,69.95,75.44,78.35,89.71,90.32
2020-06-27,48.59,0.0,49.77,49.52,52.09,50.06,49.34,51.58,59.74,61.46,67.72,79.06,94.65,91.92,104.91,103.26,112.91,109.87
2020-06-28,0.0,0.0,65.43,54.76,49.83,41.93,46.81,51.32,56.51,64.84,68.79,79.56,89.16,93.25,0.0,98.24,0.0,109.9
2020-06-29,0.0,0.0,0.0,0.0,48.43,45.34,46.46,48.9,57.36,62.6,75.5,83.31,84.33,97.53,95.02,0.0,0.0,127.52
2020-06-30,0.0,0.0,0.0,0.0,52.07,45.23,49.42,47.82,65.19,77.54,73.48,88.09,93.61,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,57.27,41.88,41.36,56.57,59.98,77.52,86.12,106.7,119.39,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,81.1,0.0,0.0,55.06,54.69,83.41,103.65,113.91,94.73,106.07,122.13,0.0,0.0,0.0,0.0,0.0,0.0
