date,62000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000,78000
2024-07-19,39.61,39.41,45.93,43.17,41.75,39.0,42.75,45.4,40.07,42.2,43.29,45.42,44.08,47.56,49.59,0.0,54.04,52.23,54.94,59.48,58.16,63.97,71.37
2024-07-20,0.0,0.0,36.68,0.0,0.0,51.14,37.13,38.01,45.5,51.36,46.72,48.58,54.64,53.45,53.95,53.99,57.45,63.01,66.42,71.48,73.12,79.56,0.0
2024-07-21,0.0,0.0,115.37,110.68,53.79,81.77,66.09,67.42,60.51,56.23,59.99,57.54,61.59,65.57,58.03,74.8,63.97,74.59,89.66,0.0,0.0,0.0,0.0
