date,78000,79000,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,104000,106000,108000
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24,0.0,64.3,0.0,59.36,64.37,65.27,67.46,63.77,63.9,65.44,67.2,62.58,64.29,64.78,66.4,66.01,68.7,71.82,75.59,78.86,73.21,81.26,82.31,82.32,87.36,98.5,91.33
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.47,0.0,62.66,64.36,60.84,58.56,62.99,60.13,63.75,62.61,61.5,65.37,69.19,67.56,72.13,77.88,79.12,83.59,87.74,88.73,90.91,96.7,94.36,99.29,96.71,98.82,98.04
2024-11-15,0.0,0.0,70.33,64.38,66.0,72.09,62.79,60.94,76.45,55.2,49.41,67.97,65.9,52.91,43.33,33.73,47.2,38.62,31.56,38.01,40.03,41.2,47.51,56.52,63.76,77.28,83.7,97.63,98.8,105.9,105.62,107.08,120.87,134.23,145.42
