date,22750,23000,23250,23500,23750,24000,24250,24500,25000,25500
2023-02-27,36.07,40.68,39.32,40.27,39.24,41.62,43.18,47.46,54.71,53.46
2023-02-28,0.0,36.24,38.85,37.52,53.9,51.17,44.23,58.12,78.76,0.0
