date,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32250,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,35000
2021-01-01,71.45,76.6,77.45,78.07,76.34,74.08,79.61,68.37,80.51,68.26,82.33,77.11,80.09,80.61,85.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,348.09,120.55,156.15,153.11,85.53,0.0,97.01,68.42,52.23,0.0,66.8,116.67,106.97,111.56,117.66,119.92,113.34,136.11,113.04,146.32,124.79,119.66,125.67,131.69,134.9
