date,51000,52000,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,65000,66000,67000,68000,69000
2024-09-16,0.0,0.0,0.0,0.0,0.0,58.92,58.66,56.88,59.96,58.14,56.84,56.33,56.25,57.18,58.13,59.36,59.03,61.94,61.3,62.1,0.0,62.16,69.15,76.41,72.02,61.78,67.21
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,60.81,78.05,71.16,72.98,59.48,67.65,62.54,63.84,62.93,64.89,65.67,63.5,63.88,66.46,66.45,72.25,68.79,73.1,77.72,82.76,77.6
2024-09-18,0.0,0.0,97.25,122.88,97.87,95.08,94.99,83.63,94.21,84.42,125.42,55.2,48.11,53.5,44.42,54.47,48.81,46.31,61.88,61.47,57.93,62.05,79.91,92.44,111.31,0.0,0.0
