date,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,68000,69000,70000,71000,73000
2024-10-09,67.26,59.05,0.0,46.9,48.14,43.18,44.36,42.95,45.11,43.89,46.6,45.66,47.5,43.74,44.36,50.93,50.24,48.11,54.1,52.17,62.65,68.49,59.05,0.0
2024-10-10,68.48,0.0,45.65,45.35,43.14,43.6,42.29,44.16,41.04,43.94,41.54,45.17,57.61,52.25,55.41,58.34,53.3,54.16,72.51,60.29,0.0,0.0,0.0,88.97
2024-10-11,87.67,0.0,44.65,64.86,60.85,62.49,58.64,33.89,26.78,22.61,23.81,29.0,36.12,36.59,41.63,50.11,68.3,61.85,68.72,82.13,0.0,0.0,0.0,0.0
