,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000
2022-02-10,0,0,0,0,0,0,65.08,65.5,61.16,66.31,65.26,79.18,80.54
2022-02-11,0,0,0,0,0,72.09,60.17,75.73,93.39,110.33,79.4,100.77,0
