date,26500,26750,27000,27250,27500,27750,28000,28500,29000,30000
2023-06-02,0.0,28.01,28.1,27.07,28.23,28.66,34.93,42.16,42.24,0.0
2023-06-03,21.61,0.0,21.82,22.93,23.26,27.03,31.47,40.54,0.0,67.11
2023-06-04,43.19,0.0,49.59,36.34,44.18,46.51,39.82,0.0,0.0,0.0
