,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39250,39500,39750,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000
2023-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.24,0,0,0,49.06,48.83,49.32,50.58,51.64,0,51.2,0,51.93,0,52.17,0,55.38,0,0,0,55.18,0,0,0,58.76,0,0,0,58.05,0,59.65,0,61.37,0,64.82,66.16,67.6,68.68,69.76,72.47,72.68,0,0,0,0,0,67.14,0,0,81.23,0
2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.74,0,49.95,48.71,50.13,48.45,50.03,50.84,0,52.0,0,51.9,0,51.93,0,53.36,0,52.51,0,55.07,0,0,0,54.38,0,0,0,57.24,0,60.06,0,60.16,0,62.49,63.93,66.32,67.52,68.11,68.83,70.2,73.23,72.95,75.78,74.11,77.64,76.71,77.28,76.16,78.51,80.48
2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97,46.15,47.95,48.94,49.41,0,48.88,0,49.68,0,50.09,0,50.69,0,52.23,0,52.92,0,0,0,53.48,0,0,0,55.01,0,55.32,0,59.15,0,60.11,62.12,63.85,65.2,68.26,66.77,70.54,72.27,73.59,0,73.32,73.24,0,72.17,74.48,0,0
2023-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.07,46.73,48.16,47.94,48.15,50.11,0,51.02,0,51.36,0,50.57,0,51.64,0,52.91,0,54.21,0,0,0,54.25,0,0,0,54.78,0,57.35,0,58.7,0,59.64,0,62.63,66.3,0,0,68.34,0,72.59,0,77.47,73.55,0,73.26,0,0,0
2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.54,44.0,45.37,45.91,46.75,46.54,46.83,0,47.61,0,48.97,0,49.79,0,49.68,0,51.46,0,51.62,0,0,0,52.54,0,0,0,56.38,0,58.22,0,59.92,0,60.47,63.42,64.42,65.3,67.34,0,74.61,72.24,73.8,0,74.88,0,76.88,76.52,78.89,76.4,0
2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94,0,0,43.01,44.81,46.38,45.9,46.71,46.93,0,48.48,0,48.47,0,49.23,0,50.26,0,50.61,0,51.65,0,0,0,52.26,0,0,0,54.56,0,58.04,0,58.3,0,60.45,62.11,63.96,65.33,0,67.1,68.83,72.25,74.06,74.46,74.18,76.72,0,75.21,84.43,0,0
2023-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.51,44.85,46.12,46.54,47.59,0,48.78,0,48.7,0,49.26,0,50.45,0,51.4,0,51.13,0,0,0,53.17,0,0,0,57.08,0,57.9,0,61.34,0,61.71,62.54,65.6,68.51,69.37,71.78,0,72.74,74.71,78.25,75.99,75.63,79.25,78.37,76.51,0,88.84
2023-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.07,44.56,43.29,43.93,44.09,0,44.97,0,44.93,0,48.68,0,46.61,0,47.3,0,48.57,0,0,0,52.42,0,0,0,52.89,0,53.08,0,59.6,0,59.55,64.27,64.38,66.67,69.07,0,71.16,73.69,73.94,76.53,76.44,76.9,0,78.73,78.68,0,0
2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.47,46.24,45.5,44.38,44.27,45.19,45.4,0,46.04,0,47.5,0,46.72,0,47.84,0,48.55,0,48.52,0,0,0,50.67,0,0,0,52.69,0,54.12,0,56.74,0,58.37,59.28,62.83,66.24,68.24,0,0,0,0,77.24,77.53,76.87,79.8,83.76,0,0,0
