date,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-12-04,85.17,85.57,81.97,74.22,73.39,74.87,74.41,79.79,83.94
2021-12-05,125.29,0.0,80.14,89.27,82.63,84.96,96.91,70.81,75.04
