date,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625
2020-02-27,0.0,0.0,0.0,0.0,55.77,51.78,64.53,65.76,68.81,66.89,82.54,68.05
2020-02-28,107.17,76.37,77.32,75.56,54.72,69.29,70.83,76.81,96.63,100.48,137.12,91.76
