,16000,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000
2022-07-14,0,0,0,0,0,84.61,73.08,66.39,67.82,68.25,68.65,93.37
2022-07-15,0,0,0,0,0,0,79.15,56.09,51.33,75.84,72.64,93.14
