date,43000,44000,45000,46000,47000,48000,49000,50000
2022-03-01,83.52,80.79,77.2,76.51,78.12,80.99,85.86,82.42
2022-03-02,64.04,54.79,69.18,75.62,80.77,86.99,130.76,0.0
