date,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-02-04,72.74,74.19,71.54,65.05,69.43,69.09,71.72,76.15,85.5,83.5
2022-02-05,0.0,0.0,79.2,52.94,45.2,51.72,60.18,76.93,80.82,84.29
