date,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000
2021-05-01,0.0,0.0,61.71,62.27,60.06,67.58,64.01,60.36,72.19,73.5
2021-05-02,63.47,78.28,78.95,70.2,78.74,77.89,74.64,93.68,0.0,0.0
