date,8750,9000,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-05-30,98.29,0.0,0.0,74.0,66.29,69.52,69.92,68.62,73.37,76.55,81.76,89.29,96.56
2020-05-31,0.0,105.15,78.67,72.41,64.86,70.09,67.91,102.42,101.53,124.22,121.24,111.29,102.9
