date,8875,9000,9125,9250,9375,9500,9625,9750
2020-07-17,41.46,29.62,27.38,25.38,33.05,35.57,41.76,50.49
2020-07-18,36.06,0.0,24.58,32.64,43.25,53.77,56.53,0.0
