date,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-03-06,86.73,88.32,81.28,79.46,78.0,80.86,89.41,82.33,0.0,88.68
2021-03-07,0.0,82.23,95.12,95.88,89.98,78.56,110.14,92.84,123.19,121.79
