date,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,11750,12000
2020-07-02,0.0,0.0,0.0,0.0,47.53,41.52,45.02,43.05,45.85,46.66,50.9,54.25,0.0,0.0,0.0,65.56,66.23
2020-07-03,0.0,0.0,0.0,0.0,42.43,41.34,38.82,41.56,44.24,42.48,46.51,0.0,0.0,54.62,58.85,64.59,67.66
2020-07-04,0.0,0.0,0.0,0.0,41.44,40.58,40.78,43.59,44.36,47.61,49.76,53.5,59.42,59.08,66.78,0.0,64.59
2020-07-05,0.0,0.0,0.0,0.0,42.6,41.71,41.99,47.41,46.1,45.76,0.0,57.25,0.0,0.0,68.22,70.79,70.89
2020-07-06,0.0,0.0,0.0,48.7,13.97,44.89,43.9,48.13,46.67,53.26,57.06,62.68,68.28,71.98,76.67,77.77,75.75
2020-07-07,0.0,0.0,0.0,0.0,49.48,43.35,46.51,44.98,49.99,54.07,56.69,63.19,68.99,71.16,78.66,83.34,81.77
2020-07-08,0.0,0.0,0.0,0.0,50.05,46.72,48.87,48.67,52.08,57.27,60.53,67.39,69.83,75.54,0.0,84.36,86.24
2020-07-09,75.24,67.58,0.0,0.0,43.34,38.45,38.13,40.56,48.81,56.37,59.36,64.44,74.48,79.94,85.57,87.84,93.15
2020-07-10,0.0,0.0,0.0,0.0,40.12,40.0,38.87,44.21,48.58,54.91,64.35,68.74,76.03,80.33,80.33,87.07,94.62
2020-07-11,0.0,0.0,0.0,0.0,0.0,40.72,41.65,42.99,51.07,56.73,65.91,71.74,80.19,79.73,0.0,0.0,94.19
2020-07-12,0.0,0.0,0.0,0.0,50.95,43.94,42.44,43.82,51.58,59.84,69.43,71.87,80.51,82.85,86.77,91.75,100.83
2020-07-13,0.0,0.0,0.0,0.0,41.76,38.68,41.98,48.54,57.39,66.66,78.45,75.51,0.0,84.75,100.71,0.0,104.24
2020-07-14,0.0,0.0,0.0,0.0,49.71,40.58,39.94,44.99,56.63,72.21,83.34,84.42,92.24,101.8,0.0,0.0,128.28
2020-07-15,0.0,0.0,0.0,0.0,51.62,41.36,42.42,51.54,76.97,86.82,103.0,0.0,120.37,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,102.52,60.92,48.68,31.39,62.4,83.56,104.27,126.12,146.71,0.0,0.0,0.0,0.0,0.0,0.0
