,18000,19000,19500,20000,20500,21000,21500,22000,23000,24000
2022-07-15,0,0,0,0,60.17,54.08,59.54,59.36,74.32,89.07
2022-07-16,0,0,0,52.53,54.75,66.34,60.2,65.38,89.92,0
