date,18000,18500,19000,19500,20000,20500,21000,22000,23000
2022-06-30,0.0,94.99,91.78,88.97,79.64,76.85,77.19,104.91,0.0
2022-07-01,104.35,127.19,87.69,64.09,75.07,87.79,95.97,107.68,105.37
