date,8875,9000,9125,9250,9375,9500,9625,9750,10000
2020-07-16,0.0,42.79,41.1,41.68,45.73,42.24,52.96,61.69,71.35
2020-07-17,39.07,38.74,35.74,28.31,49.04,50.45,51.63,91.68,0.0
