date,94000,95000,96000,96500,97000,97500,98000,98500,99000,99500,100000,101000,102000,103000,104000,105000,106000,108000,110000,112000,114000,116000
2024-11-22,55.08,53.0,51.57,0.0,46.84,0.0,47.89,0.0,44.44,0.0,44.53,48.89,47.56,51.05,50.5,55.97,59.07,62.35,61.61,67.9,71.76,77.47
2024-11-23,0.0,0.0,0.0,0.0,0.0,0.0,44.97,0.0,45.48,0.0,48.3,53.12,51.82,58.38,60.52,68.06,66.01,72.01,82.9,78.75,75.22,93.61
2024-11-24,0.0,57.25,33.62,64.28,56.86,59.14,59.83,58.64,58.87,59.37,60.64,66.51,68.92,75.1,88.55,91.16,99.9,80.39,0.0,0.0,0.0,0.0
