date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625
2020-02-17,43.58,52.19,48.04,50.26,47.7,56.62,57.93,67.7,64.5,72.2,79.74
2020-02-18,0.0,143.52,104.62,91.12,38.65,54.09,55.34,62.28,66.64,76.4,78.88
