,48000,50000,52000,54000,56000,57000,58000,59000,60000,61000,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000,77000,78000,80000,82000,84000,86000,88000,90000,92000,94000
2024-02-29,0,0,0,0,0,0,66.27,67.08,0,64.15,64.46,0,64.01,0,64.48,0,64.73,0,64.79,0,65.49,0,66.31,0,0,0,67.67,0,0,66.81,0,70.07,0,70.38,0,71.51,72.25,0,0,0,0,0,0,0
2024-03-01,0,0,0,65.05,63.66,63.47,0,62.51,0,61.56,61.96,0,63.87,0,64.08,0,63.03,0,63.48,0,64.91,0,65.05,0,0,0,64.99,0,0,67.02,0,68.1,0,69.72,0,70.74,72.09,0,0,0,0,0,0,0
2024-03-02,0,0,0,0,63.52,0,62.66,62.16,0,63.29,62.39,0,63.16,0,63.83,0,64.42,0,64.2,0,64.42,0,65.78,0,0,0,66.21,0,0,66.88,0,67.68,0,69.91,0,70.02,72.45,0,0,0,0,0,0,0
2024-03-03,0,0,0,0,0,0,62.55,62.44,0,71.48,71.73,0,71.86,0,72.2,0,71.54,0,71.43,0,71.42,0,73.28,0,0,0,74.04,0,0,73.2,0,75.7,0,76.81,0,78.46,79.16,0,0,0,0,0,0,0
2024-03-04,0,0,0,0,0,0,72.1,73.09,0,73.81,68.39,0,71.31,0,72.31,0,72.59,0,71.78,0,72.08,0,73.16,0,73.84,0,73.87,0,74.32,74.66,0,76.03,0,76.25,0,78.81,80.75,80.28,82.9,0,0,0,0,0
2024-03-05,0,0,0,0,0,0,0,0,71.08,74.62,73.1,0,72.21,0,71.52,0,71.94,0,73.12,0,73.26,0,73.67,0,73.98,0,74.9,0,75.68,76.27,77.14,78.11,0,79.78,0,81.47,82.89,84.96,87.29,0,0,0,0,0
2024-03-06,0,0,0,0,0,70.15,0,70.13,70.27,0,71.48,0,73.64,0,73.63,0,74.05,0,74.88,0,76.89,0,74.69,0,76.12,0,75.91,0,78.9,77.1,78.81,78.83,0,81.44,0,79.55,84.43,83.12,87.15,0,0,0,0,0
2024-03-07,0,0,0,0,0,0,0,0,72.91,0,68.59,0,68.97,0,66.05,0,69.26,0,69.36,0,70.65,0,67.71,0,69.04,0,69.7,0,73.2,71.51,70.37,73.45,0,74.78,0,77.37,74.44,76.31,78.01,0,0,0,0,0
2024-03-08,0,0,0,0,0,0,0,0,0,0,66.41,0,0,0,65.98,0,69.96,0,70.11,0,71.26,0,71.56,0,71.24,0,70.88,0,72.02,71.74,72.72,74.22,0,74.07,0,75.35,76.68,78.73,80.69,0,0,0,0,0
2024-03-09,0,0,0,0,0,0,0,0,0,0,0,0,76.13,0,64.41,0,70.39,0,0,0,0,0,72.29,0,72.38,0,73.33,0,73.48,74.04,74.32,76.44,0,76.37,0,78.9,81.73,82.94,82.76,85.59,88.07,87.94,0,0
2024-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.38,0,0,0,77.33,0,0,0,79.4,0,79.7,0,83.06,81.72,83.5,83.21,0,84.82,0,86.63,88.8,90.42,92.46,93.15,97.51,98.59,0,0
2024-03-11,0,0,0,94.8,0,0,0,0,0,0,0,0,0,0,82.43,0,83.72,0,78.54,0,83.78,0,81.9,0,80.71,0,82.18,0,81.93,82.54,82.41,83.13,82.3,82.52,83.39,83.0,85.17,83.94,86.64,88.24,90.38,91.86,94.04,96.08
2024-03-12,0,0,0,0,0,0,79.14,0,0,76.26,79.71,0,78.35,0,0,0,77.81,0,74.92,0,76.26,0,73.66,0,76.0,0,75.59,0,75.13,75.69,75.76,75.13,75.4,76.41,76.39,77.96,79.47,79.06,80.71,84.28,88.28,88.9,92.86,93.72
2024-03-13,0,0,105.28,0,0,0,0,0,0,0,0,0,0,0,0,0,78.42,0,76.89,0,77.07,0,75.71,0,74.1,0,72.78,0,73.82,73.47,76.03,72.76,73.66,74.72,74.98,74.51,77.5,77.23,80.31,82.95,85.52,87.13,92.07,92.73
2024-03-14,0,0,0,0,0,0,0,0,86.64,0,78.47,0,77.0,0,0,0,75.86,0,75.44,0,0,0,69.4,0,69.96,0,71.24,0,69.14,70.29,69.55,69.86,70.26,71.21,72.24,72.29,72.57,74.9,76.19,79.63,84.18,86.67,89.31,91.14
2024-03-15,0,0,0,0,0,0,90.26,0,0,85.9,80.52,0,80.02,0,79.49,0,76.79,0,74.78,0,75.08,0,75.48,0,72.72,0,77.07,0,76.91,75.5,74.98,77.33,79.81,80.02,81.27,82.76,83.49,85.03,88.62,89.24,93.64,97.79,102.71,100.45
2024-03-16,0,0,0,90.22,0,87.67,0,78.16,0,0,0,0,76.26,0,72.68,0,76.06,0,77.64,0,76.64,0,76.29,0,76.76,0,78.11,0,79.19,79.7,79.08,81.41,83.09,82.37,85.21,88.92,86.03,93.78,102.36,107.98,89.22,95.42,116.63,113.69
2024-03-17,0,130.37,0,0,0,97.71,0,0,0,0,0,0,79.28,0,0,0,79.26,0,79.45,76.1,76.24,76.16,75.36,76.11,75.42,76.87,75.78,74.23,75.9,76.42,74.89,76.32,76.31,78.09,79.55,81.03,85.32,86.95,88.3,92.19,96.66,99.88,115.55,114.2
2024-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1,0,73.29,74.32,77.27,78.25,72.2,72.42,73.68,74.15,70.61,69.84,70.6,71.14,71.91,71.55,73.06,76.62,77.04,79.86,82.57,83.55,86.32,84.85,100.57,107.17,108.05,101.71,0,0
2024-03-19,0,0,0,0,0,104.29,84.49,0,0,83.8,83.1,0,81.17,80.59,80.27,83.13,78.41,83.6,78.49,82.48,81.17,85.45,84.38,78.34,75.66,86.78,90.62,84.19,99.17,100.28,100.64,110.86,115.77,112.23,122.68,104.82,121.61,117.32,127.86,120.27,126.06,139.83,124.1,171.09
2024-03-20,0,0,0,0.0,0,0,0,0,93.72,88.29,83.6,80.88,89.46,92.2,91.76,91.16,79.88,88.49,85.38,78.87,74.14,74.81,73.44,73.41,72.75,73.42,74.99,72.4,73.1,79.06,79.75,86.34,86.1,90.8,93.28,98.59,105.0,119.99,130.72,0,0,0,0,0
2024-03-21,0,0,264.67,0,0,0,153.45,0,0,0,97.09,82.3,95.51,87.24,64.38,72.88,64.08,47.26,58.04,60.3,60.64,57.38,71.1,77.69,77.0,95.79,92.18,92.81,101.99,105.86,114.28,116.62,121.68,111.06,111.84,94.58,137.93,0,163.53,178.83,0,0,0,0
