,16000,16250,16500,16750,17000,17250,17500,17750,18000,18500
2022-12-09,0.0,0,32.22,30.56,25.57,24.1,29.17,39.9,54.62,63.79
2022-12-10,0,0,0,0,23.9,28.96,32.01,48.16,0,0
