date,53000,54000,55000,56000,57000,58000,59000,60000,61000
2021-04-20,0.0,71.69,58.23,60.49,61.79,55.85,58.14,54.85,76.03
2021-04-21,89.92,63.77,69.27,67.07,93.15,65.32,138.62,74.46,0.0
