,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000
2023-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.02,52.28,54.21,0,55.09,51.25,52.08,0,51.75,0,57.74,0,51.91,0,53.3,0,54.85,0,55.13,0,55.44,0,0,0,61.05,57.47,60.52,62.83,63.94,66.8,0,70.5,0,0,0,0,0,0,0,0,81.19,0,0,83.71
2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1,42.6,43.86,41.93,42.39,0,43.16,0,43.97,0,45.61,0,45.6,0,45.98,0,49.19,0,48.63,0,0,0,52.29,52.92,55.74,58.0,59.63,61.74,61.06,62.14,64.03,0,0,67.76,68.45,69.47,68.06,72.56,68.39,74.44,0,0
2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51,44.49,42.73,45.75,46.34,0,46.61,0,45.56,0,47.6,0,0,0,47.31,0,50.37,0,49.08,0,0,0,50.5,54.73,54.46,56.45,56.78,59.72,60.09,63.91,0,65.74,0,0,66.74,66.68,0,0,0,0,0,0
2023-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05,50.63,49.03,0,52.41,0,53.0,0,53.34,0,54.37,0,53.76,0,55.72,0,56.44,0,0,0,57.78,59.45,60.99,60.12,62.03,65.45,65.89,67.09,68.22,0,0,0,0,0,0,0,0,0,0,77.18
2023-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.29,50.58,50.1,0,53.27,0,53.82,0,53.96,0,52.64,0,53.86,0,54.23,0,55.35,0,0,0,57.76,58.47,62.01,62.38,63.91,65.25,67.41,0,0,0,0,70.64,0,0,0,73.76,72.36,0,0,0
2023-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.05,49.43,0,49.86,0,50.15,0,51.0,0,51.6,0,52.83,0,53.64,0,55.47,0,0,0,54.87,57.28,59.25,60.52,62.69,64.58,0,66.97,69.08,0,68.98,70.5,74.64,74.39,77.09,76.38,83.27,0,0,81.74
2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.27,0,0,48.32,51.75,53.55,0,53.71,0,53.8,0,54.57,0,55.78,0,57.44,0,58.45,0,58.95,0,0,0,61.05,64.11,64.75,67.1,68.22,70.9,69.29,72.64,76.02,72.26,75.13,78.9,74.57,0,0,0,0,0,0,83.53
2023-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85,0,53.83,0,55.1,0,55.85,0,57.38,0,57.66,0,59.01,0,60.66,0,61.99,0,62.78,64.87,66.53,68.7,69.69,72.66,74.63,76.67,77.9,77.13,76.82,77.53,79.07,77.93,79.19,0,0,0,0,0
2023-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.04,0,50.73,0,0,50.74,46.46,47.67,0,50.89,0,49.92,0,50.73,0,51.18,0,52.96,0,54.46,0,56.01,0,56.78,0,57.2,59.98,61.6,66.24,67.68,70.54,71.04,71.4,72.44,77.54,0,77.39,74.86,78.16,81.41,0,91.22,90.01,93.27,0
2023-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.91,49.74,49.74,0,51.34,0,52.7,0,55.19,0,56.35,0,56.68,0,57.17,0,59.43,0,61.83,0,60.72,63.43,63.87,66.08,68.83,73.3,75.88,77.71,78.07,0,79.81,80.87,78.64,0,82.59,0,0,86.16,0,91.75
