date,50000,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,66000,67000
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68,41.5,39.45,40.11,42.77,41.55,39.73,39.75,39.82,40.62,43.15,46.67,51.98,55.59,64.31
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.56,59.91,57.71,53.2,51.3,47.73,48.13,58.13,47.86,56.6,45.87,60.3,47.88,55.37,70.55,59.95,67.06,67.25,65.65,64.25,0.0
2024-07-05,99.5,79.93,78.45,73.77,60.87,0.0,37.44,30.97,28.6,28.11,27.91,42.74,50.59,56.33,68.38,66.67,84.15,79.38,81.37,96.45,105.41,110.56,111.62,122.66,123.84,130.69,131.27,0.0
