date,100000,103000,104000,105000,106000,107000,107500,108000,108500,109000,109500,110000,111000,112000,113000,114000,116000,118000,120000
2025-06-27,0.0,41.14,30.64,27.66,27.01,21.71,0.0,21.4,0.0,22.27,0.0,24.31,26.38,24.38,29.69,33.63,40.58,44.85,50.9
2025-06-28,0.0,0.0,0.0,24.66,22.51,22.48,0.0,22.44,0.0,23.22,0.0,26.34,29.22,29.92,0.0,0.0,0.0,0.0,0.0
2025-06-29,66.39,47.93,51.81,46.88,31.6,22.81,27.48,29.19,25.31,30.6,29.62,30.98,42.62,35.67,61.91,71.26,60.51,0.0,0.0
