date,16000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,62000,64000
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.03,149.95,154.55,155.29,160.05,158.7,169.17,165.63,166.95,170.47,176.34,175.24,178.28,177.1,179.2,181.26,0.0,0.0,196.85,198.03,198.99,0.0,198.09,0.0,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.77,151.4,151.93,151.8,152.73,158.39,163.37,164.6,170.98,164.89,164.05,169.11,169.36,183.82,185.31,186.24,185.74,188.68,190.47,191.71,189.14,190.82,193.27,195.51,197.91,199.89,201.32
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.32,149.67,150.8,154.89,153.38,161.36,164.03,166.45,159.98,162.07,164.48,175.19,168.99,173.26,181.59,176.58,176.39,180.23,0.0,181.21,192.88,181.55,0.0,186.44,200.4,203.36
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.19,130.02,133.96,130.62,130.93,139.66,134.72,141.32,144.23,153.44,146.93,152.71,151.33,158.08,158.18,157.66,157.62,0.0,166.17,0.0,0.0,170.01,171.12,185.31,187.33,177.46,178.55,180.32,180.23
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.21,0.0,123.84,0.0,127.55,127.27,129.58,132.8,132.1,132.4,133.34,139.28,137.64,139.85,139.81,144.21,145.51,148.45,149.66,151.87,151.32,153.34,154.49,158.38,164.34,161.87,161.68,161.48,163.18,169.45,171.11
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.31,0.0,127.22,131.41,131.73,131.08,135.51,134.89,134.67,137.83,138.96,141.38,143.21,141.79,145.79,147.21,148.77,154.29,156.67,154.51,154.61,156.31,157.61,0.0,158.88,161.72,162.46,165.59,169.07
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.17,113.21,109.45,113.06,108.19,115.63,112.65,130.75,114.52,115.58,121.88,121.89,129.76,137.56,137.77,0.0,127.79,129.94,143.25,136.88,138.23,146.05,149.13,145.58,146.14,153.07,156.34,157.5,149.17
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.17,112.98,115.2,112.04,118.13,113.27,120.18,117.48,119.23,127.33,129.51,123.99,129.79,123.64,127.75,126.12,130.27,130.55,135.18,144.4,137.7,142.71,144.05,152.34,154.03,155.05,155.59,156.07,152.76,157.75,156.6,152.15,152.75
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.48,130.75,119.09,105.01,101.55,105.6,121.1,114.17,101.14,105.88,110.75,108.51,111.01,114.07,116.15,119.55,117.08,124.69,135.33,0.0,140.88,130.16,0.0,146.62,128.98,0.0,143.31,144.1,144.26,142.5,0.0,0.0,0.0,157.02
