,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-01-09,0,0,0,0,0,61.83,59.37,55.28,55.0,52.72
2022-01-10,0,0,0,86.82,84.33,62.67,55.07,61.14,74.51,68.0
