date,36000,37000,38000,39000,40000,41000,42000,43000,44000
2021-05-24,131.58,131.27,126.99,113.59,117.39,111.2,117.41,111.97,114.94
2021-05-25,123.9,123.44,122.88,117.23,125.08,130.91,166.99,136.04,117.13
