date,28500,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500
2023-05-04,0.0,39.86,39.7,40.77,41.95,44.58,47.85,0.0,50.05,46.13,53.8,57.21,0.0
2023-05-05,0.0,39.08,39.55,40.32,28.41,29.0,29.62,35.0,42.55,45.17,60.09,66.95,66.39
2023-05-06,50.26,36.07,31.25,33.81,49.73,52.55,74.21,38.27,38.72,60.17,0.0,0.0,165.08
