date,6250,6375,6500,6625,6750,6875,7000,7125,7250,7375,7500,7625
2020-04-10,68.08,66.33,81.14,73.13,66.34,59.85,59.38,71.74,90.32,84.49,105.45,82.08
2020-04-11,0.0,0.0,0.0,0.0,46.39,50.94,67.85,70.29,89.82,77.35,93.05,89.23
