date,32000,34000,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,55000,60000,65000
2022-03-10,0.0,0.0,0.0,76.12,0.0,72.75,0.0,76.4,0.0,73.81,0.0,74.79,0.0,0.0,0.0,76.46,82.77,87.55,89.54
2022-03-11,81.21,75.83,0.0,72.63,0.0,73.45,0.0,72.34,0.0,73.32,0.0,74.27,0.0,0.0,0.0,75.58,80.22,81.77,0.0
2022-03-12,0.0,0.0,0.0,75.46,0.0,75.59,0.0,74.48,0.0,75.57,0.0,76.19,0.0,0.0,0.0,76.35,80.51,85.55,94.36
2022-03-13,0.0,0.0,0.0,78.24,0.0,77.66,0.0,75.73,0.0,77.13,0.0,80.44,0.0,0.0,0.0,82.21,84.18,85.06,90.0
2022-03-14,0.0,0.0,0.0,76.79,0.0,77.33,0.0,75.88,0.0,77.07,0.0,78.02,0.0,0.0,0.0,79.67,85.91,87.49,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,75.61,0.0,75.41,0.0,75.56,0.0,76.49,0.0,0.0,0.0,77.63,84.06,88.82,95.81
2022-03-16,0.0,0.0,0.0,78.33,0.0,76.32,0.0,78.22,0.0,78.8,0.0,79.86,0.0,79.77,0.0,81.27,83.28,88.17,91.39
2022-03-17,0.0,82.94,0.0,74.53,0.0,72.16,0.0,70.62,0.0,70.4,0.0,71.65,0.0,70.87,0.0,72.04,75.47,85.24,92.49
2022-03-18,0.0,0.0,0.0,72.3,67.27,66.43,67.49,66.18,65.97,64.75,65.09,64.49,0.0,65.05,0.0,65.46,71.23,76.93,0.0
2022-03-19,0.0,0.0,0.0,68.4,0.0,63.88,63.93,64.1,64.96,63.74,63.84,64.37,0.0,65.24,0.0,68.46,74.29,79.25,0.0
2022-03-20,0.0,0.0,0.0,69.71,0.0,67.43,67.16,67.97,67.26,68.2,67.66,68.85,0.0,69.52,0.0,70.39,77.81,0.0,0.0
2022-03-21,0.0,0.0,0.0,69.39,0.0,65.75,64.14,63.83,63.71,63.74,63.96,64.93,0.0,64.8,0.0,70.37,79.73,90.1,0.0
2022-03-22,0.0,0.0,0.0,71.91,69.05,66.68,63.26,61.33,62.77,61.58,62.17,62.43,0.0,63.72,0.0,66.68,75.12,87.21,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,64.96,0.0,63.03,61.33,61.28,61.11,62.64,0.0,63.25,0.0,66.46,75.28,0.0,0.0
2022-03-24,0.0,0.0,78.45,68.9,0.0,62.46,62.75,62.29,58.04,59.22,59.53,59.23,58.9,60.4,0.0,64.06,70.96,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,67.69,65.16,62.3,62.95,56.96,56.42,54.12,56.77,57.47,0.0,60.21,67.15,91.19,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.23,55.51,57.56,57.61,57.15,56.68,57.46,0.0,61.32,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,83.77,0.0,94.87,66.96,80.54,68.47,66.97,65.24,63.21,63.85,64.42,0.0,66.12,70.16,0.0,0.0
2022-03-28,0.0,0.0,0.0,91.14,0.0,91.62,0.0,79.24,69.38,73.26,65.9,61.99,58.73,58.13,58.01,60.02,75.97,98.47,0.0
2022-03-29,0.0,0.0,0.0,119.65,0.0,0.0,0.0,78.67,66.93,57.7,55.86,51.87,53.46,50.1,49.91,52.8,77.87,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,165.18,0.0,86.97,0.0,64.17,56.91,51.4,47.44,45.94,51.5,64.18,97.22,0.0,0.0
2022-03-31,0.0,0.0,274.23,235.93,0.0,184.57,91.78,0.0,0.0,72.72,50.77,51.85,54.21,75.65,91.68,114.72,0.0,0.0,0.0
