date,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,66000,67000,68000,69000
2024-08-29,51.16,0.0,0.0,45.49,45.66,44.96,45.36,45.57,45.57,44.93,44.6,43.36,46.7,44.91,54.2,53.61,54.87,53.65,58.72,60.63,67.78
2024-08-30,52.05,47.44,45.36,37.31,38.0,28.55,31.09,33.36,42.23,39.56,40.39,43.41,47.51,49.63,53.57,54.8,52.69,57.99,65.17,72.15,0.0
2024-08-31,0.0,0.0,35.5,35.17,23.85,25.95,33.22,36.68,43.8,34.84,44.95,43.99,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
