date,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2021-01-16,0.0,0.0,0.0,138.69,132.44,138.55,136.26,140.73,152.32,149.1,161.11,160.22,172.94,169.92
2021-01-17,181.73,160.83,133.79,122.16,119.9,122.46,133.07,126.39,159.33,161.45,186.28,197.85,203.48,0.0
