date,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000,79000,80000,81000
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.79,65.85,64.41,61.75,64.28,64.11,59.27,60.05,61.47,60.7,61.86,63.27,62.63,61.16,62.48,63.94,64.26,67.51,67.98,68.31,76.45,75.79,81.62
2024-04-02,83.51,75.92,74.88,71.99,69.52,69.45,66.94,66.17,66.43,66.22,66.47,64.93,66.9,67.9,71.11,70.58,74.26,66.81,65.16,70.84,74.27,77.9,73.01,77.04,83.92,85.69,78.96,98.44,103.99,111.43,92.23
2024-04-03,0.0,66.33,77.08,65.2,68.66,68.89,50.16,43.78,44.04,47.35,61.32,57.61,58.48,67.24,76.47,76.45,73.97,71.78,79.71,78.15,83.34,74.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
