,15500,15750,16000,16250,16500,16750,17000,17250,17500
2022-11-26,0,0.0,0.0,0,37.76,39.17,44.34,51.39,49.43
2022-11-27,0,159.54,86.24,53.54,49.74,53.93,61.46,58.39,0
