date,18500,19000,19500,19750,20000,20500,21000,21500,22000
2022-09-02,67.3,67.53,58.64,0.0,46.39,45.74,53.91,63.43,63.21
2022-09-03,0.0,56.79,45.35,40.06,41.52,52.47,54.68,0.0,0.0
