date,40000,45000,50000,55000,60000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,80000,82000,85000,90000,100000,110000,120000,140000
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.43,0.0,60.7,0.0,0.0,61.16,0.0,61.44,0.0,0.0,63.8,0.0,0.0,0.0,64.66,0.0,0.0,66.69,69.13,0.0,71.8,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98,0.0,62.4,0.0,0.0,64.93,0.0,63.87,0.0,0.0,64.41,0.0,0.0,0.0,67.31,0.0,0.0,67.53,70.71,0.0,74.42,0.0
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31,0.0,0.0,0.0,0.0,65.32,0.0,0.0,0.0,66.96,0.0,0.0,68.27,70.3,0.0,74.01,0.0
2024-07-21,69.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72,0.0,65.93,0.0,0.0,66.17,0.0,0.0,0.0,0.0,67.15,0.0,0.0,0.0,68.63,0.0,0.0,70.6,73.39,0.0,77.83,0.0
2024-07-22,0.0,0.0,0.0,0.0,66.38,0.0,0.0,0.0,66.03,0.0,66.11,0.0,0.0,66.48,0.0,69.09,0.0,0.0,69.44,0.0,0.0,0.0,69.93,0.0,0.0,72.15,71.51,0.0,77.72,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.18,0.0,67.56,0.0,0.0,67.23,0.0,68.01,0.0,0.0,68.49,0.0,0.0,0.0,69.72,0.0,0.0,71.48,72.2,0.0,76.72,80.02
2024-07-24,0.0,0.0,0.0,0.0,63.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.61,0.0,65.36,0.0,0.0,66.72,0.0,0.0,0.0,67.22,0.0,0.0,69.0,71.05,0.0,74.02,77.12
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,65.34,0.0,0.0,64.83,0.0,0.0,0.0,65.74,0.0,0.0,67.35,69.19,0.0,71.69,76.59
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.22,0.0,62.8,0.0,0.0,63.45,0.0,0.0,0.0,63.34,0.0,0.0,65.67,67.26,0.0,71.27,74.64
