date,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,53000,54000,55000
2024-01-04,54.8,0.0,58.09,74.73,77.1,72.3,64.26,72.13,73.36,71.49,70.04,73.7,76.26,75.21,0.0,78.09,78.45,82.18,85.23,84.54,76.05,90.25,84.34,90.18,98.01,101.1,0.0,109.06,114.37,119.73,122.09
2024-01-05,0.0,0.0,0.0,46.97,63.33,32.37,40.74,45.97,46.37,47.23,51.09,48.86,53.47,53.66,52.49,54.87,60.34,64.75,65.42,86.88,70.64,76.33,75.92,82.66,88.23,93.32,97.45,102.75,113.45,136.19,138.29
2024-01-06,0.0,48.73,60.2,37.8,0.0,37.0,26.9,30.47,27.15,31.72,42.44,51.54,56.84,60.49,69.83,68.75,81.23,93.94,76.25,92.09,101.37,103.13,109.06,110.86,117.86,115.29,121.52,127.77,140.01,163.81,176.25
