date,116000,116500,117000,117500,118000,118500,119000,119500,120000,120500,121000,122000,123000,124000,125000,126000,127000,128000,130000,132000,134000,136000
2025-07-28,0.0,0.0,29.92,0.0,30.37,0.0,31.12,0.0,29.78,0.0,32.09,33.8,35.06,38.39,37.16,40.13,43.15,42.07,47.3,55.46,62.04,68.45
2025-07-29,29.73,0.0,36.06,0.0,35.61,0.0,37.89,0.0,38.21,0.0,39.61,37.17,46.72,41.63,48.1,46.52,41.83,56.41,52.31,0.0,0.0,0.0
2025-07-30,30.03,29.73,26.72,24.98,26.96,26.5,29.49,28.44,33.99,38.75,43.65,52.33,64.28,67.53,66.11,71.25,79.94,62.86,0.0,0.0,0.0,0.0
