date,27000,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500
2023-05-05,0.0,45.7,0.0,40.61,39.34,43.38,36.95,35.01,35.05,36.09,36.95,40.95,45.96,50.72,57.62,61.92
2023-05-06,74.64,59.8,36.53,34.7,29.02,30.6,32.62,35.45,37.76,37.49,42.46,51.29,58.62,59.7,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,46.56,43.76,48.46,49.46,68.33,45.51,0.0,70.2,83.91,0.0,0.0,0.0
