date,25000,25250,25500,25750,26000,26250,26500,26750,27000,27500,28000,28500
2023-09-04,0.0,0.0,33.24,31.34,29.45,29.43,31.3,32.05,32.37,35.33,36.81,0.0
2023-09-05,39.63,39.4,33.02,28.87,27.03,29.25,34.7,36.0,37.77,38.75,51.1,60.79
2023-09-06,0.0,0.0,42.55,25.19,25.91,36.72,50.91,45.34,52.12,0.0,0.0,0.0
