,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-04-10,0,0,0,0,0,51.49,50.45,46.72,59.58,63.88
2022-04-11,0,0,67.81,64.51,60.51,94.76,107.56,155.71,189.06,0
