date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750
2020-06-04,0.0,66.64,64.3,56.86,61.81,62.03,63.12,75.49,74.05,82.12,85.75,77.58
2020-06-05,72.74,57.56,55.44,47.61,73.72,74.97,90.49,91.31,91.88,102.14,93.93,102.22
