,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2021-09-26,0,0,0,0,0,81.09,87.03,80.1,74.91,74.62,72.91,72.01,76.78
2021-09-27,0,0,0,0,0,0,75.96,74.75,77.97,95.78,105.89,79.34,87.15
