date,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250
2019-12-05,0.0,0.0,0.0,0.0,0.0,57.0,59.9,57.93,62.96,62.91,65.74,66.72,68.47,0.0
2019-12-06,0.0,0.0,0.0,49.55,51.46,52.54,51.79,51.63,52.08,56.91,56.44,62.5,64.65,0.0
2019-12-07,0.0,0.0,0.0,0.0,0.0,47.8,52.64,50.56,54.45,57.6,57.65,58.34,61.69,65.32
2019-12-08,0.0,64.92,56.57,51.76,52.44,51.41,50.69,50.28,54.88,56.92,61.49,60.5,0.0,0.0
2019-12-09,77.72,71.65,63.56,60.32,56.87,50.34,54.89,53.17,56.21,58.39,62.52,65.59,67.61,71.53
2019-12-10,0.0,0.0,0.0,55.23,53.29,50.87,53.95,55.46,58.76,59.6,66.82,67.06,71.08,68.37
2019-12-11,0.0,0.0,0.0,0.0,50.41,49.52,50.95,55.41,55.96,62.71,58.64,69.66,65.54,79.58
2019-12-12,0.0,0.0,60.73,61.0,49.87,49.01,49.46,55.32,55.67,60.63,71.98,68.55,77.45,0.0
2019-12-13,46.13,0.0,0.0,45.97,46.13,43.73,48.5,51.73,55.49,60.01,68.25,63.96,73.84,81.3
2019-12-14,0.0,0.0,0.0,49.24,50.92,48.75,50.91,57.76,65.2,71.46,69.15,77.75,75.63,95.04
2019-12-15,115.54,0.0,0.0,46.15,40.95,43.65,48.14,58.51,62.87,63.01,74.27,85.24,0.0,0.0
2019-12-16,0.0,62.14,58.79,53.9,50.94,56.2,67.62,77.25,70.04,96.23,77.93,107.71,118.5,110.79
2019-12-17,83.93,79.5,69.17,65.42,73.87,78.3,78.8,104.48,96.23,122.25,101.48,112.93,0.0,0.0
2019-12-18,0.0,83.0,87.95,114.09,63.3,66.27,69.97,87.85,102.81,113.61,146.4,151.52,0.0,0.0
2019-12-19,262.49,0.0,118.14,64.85,78.12,66.77,110.22,121.99,103.41,141.5,164.97,0.0,208.44,228.94
