date,57000,60000,61500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000,77000,80000,85000,90000
2024-07-25,0.0,90.63,0.0,84.15,83.46,79.21,79.14,83.39,81.93,85.01,88.09,85.02,87.64,87.45,88.09,91.14,0.0,94.27,0.0,94.85,99.18,101.8,104.77,112.21,110.1,0.0,0.0,0.0,0.0
2024-07-26,116.17,110.32,94.99,0.0,83.12,84.27,82.62,85.25,81.93,80.9,81.23,75.86,82.74,84.5,86.99,86.95,89.78,89.28,88.99,87.67,93.98,93.79,97.86,101.52,102.3,106.64,112.06,136.17,152.48
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.68,84.93,99.2,79.08,68.76,66.83,48.0,66.4,58.95,58.56,59.52,63.48,68.46,80.81,93.59,106.35,124.67,123.31,131.09,174.78,186.13,216.33
