date,45000,46000,47000,48000,49000,50000,51000,52000
2022-01-03,65.92,60.7,61.13,62.19,65.93,69.39,64.7,69.59
2022-01-04,57.95,53.1,53.37,80.27,62.92,66.84,0.0,0.0
