,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-14,0,0,0,54.16,49.01,50.0,54.59,66.23,48.42
2022-04-15,0,0,0,64.3,49.04,32.15,53.52,69.25,0
