date,25000,30000,35000,40000,45000,50000,52000,54000,55000,56000,58000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,118000,120000,122000,125000,130000,135000,140000,145000,150000,160000,180000,200000
2024-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81,0.0,54.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,58.03,0.0,0.0,0.0,0.0,0.0,58.56,0.0,0.0,0.0,0.0,60.14,0.0,0.0,0.0,0.0,60.48,0.0,0.0,0.0,0.0,62.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74,0.0,56.1,56.62,0.0,0.0,55.79,0.0,56.95,57.01,0.0,56.44,57.58,57.25,0.0,58.29,0.0,57.83,0.0,58.33,0.0,58.78,0.0,59.36,0.0,59.49,59.68,0.0,0.0,60.23,0.0,0.0,0.0,0.0,0.0,0.0,60.47,0.0,0.0,0.0,0.0,61.19,0.0,0.0,0.0,0.0,64.25,0.0,0.0,65.26,0.0,64.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.65,55.97,55.79,56.07,55.82,57.0,57.83,56.02,56.54,0.0,56.77,57.65,0.0,58.52,57.4,57.08,0.0,59.41,0.0,0.0,0.0,58.93,0.0,59.09,0.0,0.0,0.0,0.0,0.0,60.82,0.0,60.59,0.0,0.0,0.0,0.0,0.0,0.0,61.7,0.0,0.0,0.0,0.0,61.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,0.0,67.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26,55.36,54.02,56.29,56.77,56.97,57.27,57.32,0.0,57.3,56.75,57.9,57.51,57.23,58.36,0.0,58.31,0.0,59.04,0.0,59.5,0.0,60.04,0.0,59.18,0.0,0.0,0.0,0.0,0.0,60.13,0.0,61.18,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,0.0,63.77,0.0,0.0,0.0,0.0,62.95,0.0,0.0,65.83,0.0,66.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,85.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24,53.23,52.86,52.5,54.41,53.53,53.92,54.61,54.93,54.81,54.22,53.12,54.78,55.11,55.17,0.0,55.61,55.11,55.51,0.0,55.68,0.0,55.87,0.0,55.67,0.0,56.19,56.28,56.76,0.0,57.06,0.0,57.12,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.44,0.0,0.0,0.0,0.0,59.38,0.0,0.0,60.18,0.0,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,53.48,52.95,52.66,53.32,53.77,54.24,53.36,53.83,53.84,53.5,53.93,0.0,53.76,54.44,54.32,54.43,0.0,54.47,0.0,54.91,0.0,54.46,0.0,54.97,55.15,54.88,0.0,55.0,0.0,54.92,0.0,0.0,0.0,0.0,55.77,0.0,0.0,0.0,0.0,56.03,0.0,0.0,0.0,0.0,56.92,0.0,0.0,58.29,0.0,59.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,90.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83,0.0,51.3,0.0,50.97,51.05,51.47,51.45,51.62,51.34,51.93,51.52,52.04,52.05,52.0,51.79,52.41,0.0,52.38,0.0,52.33,0.0,53.39,0.0,53.31,53.81,53.08,0.0,53.28,0.0,53.5,0.0,53.83,0.0,0.0,54.38,0.0,0.0,0.0,0.0,54.36,0.0,0.0,0.0,0.0,56.74,0.0,0.0,57.05,0.0,58.3,0.0,59.1,0.0,0.0,62.89,0.0,0.0,0.0
2024-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,51.26,50.86,51.49,0.0,51.49,0.0,52.14,51.96,52.23,0.0,52.09,0.0,52.22,0.0,52.57,0.0,52.87,53.27,0.0,0.0,0.0,0.0,53.72,0.0,0.0,0.0,0.0,53.95,0.0,0.0,0.0,0.0,55.55,0.0,0.0,0.0,0.0,55.47,0.0,0.0,56.55,0.0,57.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,88.94,82.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02,0.0,50.9,0.0,51.04,51.18,0.0,50.64,52.33,51.15,52.29,51.6,51.94,52.14,52.49,51.8,51.28,53.07,51.96,0.0,52.57,0.0,52.94,0.0,53.3,52.73,52.96,0.0,52.97,0.0,54.12,0.0,53.44,0.0,53.1,54.22,0.0,0.0,0.0,0.0,53.69,0.0,0.0,0.0,0.0,56.21,0.0,0.0,55.9,0.0,55.98,57.13,58.87,0.0,0.0,61.67,0.0,0.0,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74,0.0,52.07,0.0,54.37,52.83,50.42,51.67,53.22,52.25,53.83,50.91,54.85,54.92,54.15,53.41,53.54,54.64,55.99,53.62,56.16,57.54,56.44,56.62,56.79,57.3,57.97,0.0,57.58,0.0,58.69,0.0,58.0,0.0,56.22,58.75,59.29,0.0,60.49,0.0,58.87,0.0,0.0,0.0,0.0,60.43,0.0,0.0,61.27,0.0,60.37,62.2,64.12,61.9,0.0,66.5,0.0,0.0,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.56,0.0,0.0,55.2,54.35,54.89,55.75,54.37,54.67,54.22,55.24,54.9,55.8,55.24,55.38,54.87,55.16,56.55,56.93,56.43,56.22,0.0,55.85,0.0,55.99,0.0,57.95,0.0,57.4,56.89,57.15,0.0,57.28,0.0,58.35,0.0,58.9,0.0,0.0,58.18,0.0,0.0,60.46,0.0,61.27,61.81,63.33,64.88,65.45,67.72,0.0,0.0,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,0.0,53.75,57.67,57.2,57.53,0.0,56.64,57.19,57.33,56.01,56.47,56.37,55.87,55.92,55.87,57.0,56.61,55.71,56.32,56.09,56.39,0.0,56.08,0.0,56.16,0.0,57.27,0.0,58.37,57.47,56.73,0.0,59.59,0.0,58.29,0.0,58.6,0.0,0.0,58.83,0.0,0.0,58.83,0.0,60.38,60.97,62.17,63.4,64.68,65.95,67.71,0.0,0.0
2024-11-14,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,56.53,0.0,0.0,56.75,56.84,56.43,0.0,55.51,55.6,55.96,56.48,55.83,55.65,55.9,55.52,56.8,56.92,56.29,56.7,57.88,57.41,56.82,0.0,57.34,0.0,57.92,0.0,57.42,0.0,57.66,57.8,57.84,0.0,59.3,0.0,58.92,0.0,59.51,0.0,0.0,59.87,0.0,0.0,60.48,0.0,61.03,61.91,62.8,64.59,65.67,65.85,68.85,0.0,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.91,0.0,0.0,0.0,0.0,0.0,56.24,0.0,56.67,0.0,55.82,0.0,0.0,0.0,55.06,54.84,55.19,53.76,55.54,54.47,54.04,54.04,56.22,57.74,54.5,55.65,57.09,0.0,55.58,0.0,55.35,0.0,55.78,0.0,56.03,56.08,56.8,0.0,56.99,0.0,60.0,0.0,58.7,0.0,0.0,59.52,0.0,0.0,59.48,0.0,61.24,62.07,62.98,63.31,65.76,66.62,66.49,0.0,0.0
2024-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98,0.0,0.0,0.0,0.0,0.0,54.27,0.0,0.0,54.77,57.05,54.76,0.0,0.0,55.98,55.97,58.28,0.0,57.76,0.0,57.47,0.0,57.26,0.0,59.49,57.97,57.97,0.0,58.46,0.0,60.07,0.0,60.32,0.0,0.0,57.49,0.0,0.0,59.13,0.0,61.91,62.51,63.07,64.44,65.43,65.84,68.76,0.0,0.0
2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,0.0,54.53,54.35,55.08,54.77,56.25,55.44,56.48,56.9,55.98,56.56,0.0,0.0,0.0,0.0,57.23,0.0,58.65,0.0,57.06,57.74,58.91,0.0,0.0,0.0,60.26,0.0,59.01,0.0,0.0,60.38,0.0,0.0,61.36,0.0,61.72,0.0,0.0,65.17,0.0,66.06,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02,0.0,55.5,55.82,55.54,55.98,55.02,55.12,0.0,55.2,55.34,55.68,55.62,55.46,55.59,55.94,0.0,56.91,0.0,57.21,0.0,57.5,0.0,57.77,57.61,57.78,0.0,57.84,0.0,58.03,0.0,58.24,0.0,0.0,60.0,0.0,0.0,59.75,0.0,60.79,60.81,61.91,62.43,65.3,65.59,67.93,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17,0.0,0.0,0.0,0.0,0.0,0.0,57.53,56.36,56.34,56.52,56.94,57.17,57.18,57.92,57.0,56.9,0.0,57.5,0.0,57.6,0.0,58.19,0.0,58.63,59.67,59.66,0.0,59.22,0.0,59.15,0.0,60.04,0.0,0.0,60.12,0.0,0.0,60.85,0.0,61.94,62.64,63.32,63.9,65.47,67.05,68.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19,57.0,0.0,0.0,0.0,60.32,0.0,56.91,0.0,0.0,58.04,58.44,0.0,58.69,58.29,60.09,56.69,61.06,61.08,59.36,59.32,60.38,0.0,59.84,0.0,59.61,0.0,60.55,0.0,61.0,60.45,61.82,0.0,61.54,0.0,61.36,0.0,63.16,0.0,0.0,62.85,0.0,0.0,63.67,0.0,63.73,67.53,67.03,69.67,69.46,68.72,71.88,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48,62.39,62.45,62.97,0.0,57.96,62.03,0.0,61.88,61.57,58.83,60.03,59.18,58.85,0.0,59.0,59.72,59.6,61.71,59.88,59.24,62.26,0.0,59.59,0.0,59.72,0.0,59.76,0.0,61.13,60.72,60.31,0.0,61.18,0.0,60.67,0.0,61.42,0.0,0.0,61.72,0.0,0.0,62.41,0.0,63.84,64.45,66.0,67.45,68.45,69.14,71.7,76.11,80.24
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62,0.0,64.41,63.65,0.0,61.55,62.91,0.0,61.18,0.0,60.42,60.81,0.0,0.0,59.96,0.0,0.0,0.0,59.56,59.92,59.68,60.46,60.24,59.97,58.61,0.0,60.38,0.0,60.57,0.0,60.38,0.0,60.58,60.49,61.09,0.0,61.34,0.0,61.19,0.0,62.82,0.0,62.46,62.21,0.0,0.0,62.97,0.0,63.8,64.64,65.37,66.31,67.07,68.38,72.11,76.76,79.23
2024-11-23,0.0,0.0,0.0,0.0,0.0,86.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.79,0.0,0.0,0.0,0.0,60.21,0.0,0.0,59.8,0.0,0.0,61.12,0.0,0.0,0.0,60.84,0.0,0.0,60.83,0.0,61.06,0.0,60.94,0.0,61.44,61.3,61.54,0.0,62.61,0.0,60.85,0.0,0.0,0.0,62.31,0.0,0.0,0.0,63.67,0.0,64.68,64.16,65.65,67.04,68.17,68.75,70.88,75.32,81.55
2024-11-24,0.0,0.0,0.0,0.0,0.0,82.23,0.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,0.0,0.0,59.98,60.48,0.0,0.0,0.0,0.0,60.71,61.86,0.0,60.11,62.19,62.34,61.53,0.0,62.59,0.0,62.63,0.0,62.53,0.0,62.36,63.07,63.09,0.0,64.21,0.0,63.46,0.0,62.12,0.0,65.18,64.45,0.0,0.0,65.39,0.0,65.63,68.25,67.55,68.01,70.9,72.92,74.43,78.4,81.87
2024-11-25,0.0,0.0,0.0,0.0,0.0,82.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94,60.2,0.0,58.86,0.0,0.0,60.34,0.0,0.0,60.42,0.0,58.79,59.77,60.28,58.87,59.04,58.3,60.15,0.0,59.88,0.0,59.79,0.0,59.76,0.0,60.81,60.93,60.09,0.0,61.12,0.0,61.54,0.0,62.5,0.0,63.0,61.67,0.0,0.0,63.51,0.0,64.1,65.21,66.18,67.76,68.6,70.3,72.35,75.97,82.69
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.78,0.0,0.0,59.02,59.0,0.0,0.0,0.0,59.22,0.0,0.0,57.52,58.71,57.87,57.95,57.91,58.25,58.2,58.07,57.91,0.0,58.36,0.0,58.82,0.0,57.83,0.0,59.83,59.39,58.52,0.0,60.23,0.0,60.42,0.0,60.68,0.0,61.41,61.03,0.0,0.0,62.24,0.0,63.49,64.72,65.98,67.3,67.69,69.04,72.98,77.62,81.2
2024-11-27,104.63,0.0,0.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.71,57.63,0.0,0.0,58.77,0.0,58.24,0.0,58.04,57.91,58.83,58.83,58.39,0.0,59.11,0.0,59.32,0.0,59.12,0.0,58.99,60.19,59.95,0.0,59.96,0.0,60.18,0.0,60.26,0.0,60.92,61.28,0.0,0.0,61.55,0.0,63.24,64.18,64.39,66.25,66.93,68.7,70.83,75.74,81.57
2024-11-28,0.0,111.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97,57.63,0.0,0.0,0.0,0.0,57.65,57.55,0.0,58.13,59.14,58.08,57.54,0.0,58.37,0.0,57.84,0.0,58.44,0.0,59.03,58.84,58.58,0.0,58.54,0.0,57.92,0.0,58.38,0.0,60.25,61.32,0.0,0.0,61.57,0.0,60.61,61.2,65.84,64.7,0.0,66.97,70.59,76.2,83.03
2024-11-29,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.41,0.0,60.5,0.0,0.0,57.51,0.0,0.0,0.0,0.0,56.19,56.76,0.0,0.0,56.06,56.67,56.32,0.0,0.0,54.82,56.04,55.91,0.0,56.07,0.0,56.45,0.0,56.92,0.0,56.5,56.96,57.34,0.0,57.22,0.0,58.22,0.0,58.0,0.0,58.62,58.91,0.0,0.0,59.93,0.0,60.84,61.93,63.0,64.85,65.7,66.66,69.93,75.22,81.43
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57,55.97,0.0,56.4,0.0,56.33,0.0,56.48,0.0,56.7,57.43,57.83,0.0,57.37,0.0,57.85,0.0,58.03,0.0,0.0,0.0,0.0,0.0,59.36,0.0,60.73,61.85,0.0,63.75,64.87,67.46,68.94,0.0,81.32
2024-12-01,133.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77,65.55,65.07,0.0,63.11,0.0,0.0,61.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.31,0.0,0.0,0.0,55.36,54.7,55.34,55.58,55.82,0.0,0.0,57.09,0.0,57.0,0.0,57.83,0.0,58.02,58.08,58.28,0.0,57.36,0.0,59.08,0.0,58.45,0.0,0.0,59.45,0.0,0.0,61.29,0.0,61.89,62.85,63.3,0.0,0.0,66.76,69.08,74.29,79.47
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42,0.0,0.0,0.0,0.0,55.75,0.0,0.0,0.0,0.0,56.17,0.0,0.0,56.34,55.89,56.23,56.04,0.0,56.09,0.0,56.43,0.0,57.21,0.0,57.05,57.32,57.7,0.0,58.44,0.0,58.86,0.0,60.43,0.0,59.84,59.22,0.0,0.0,60.35,0.0,61.36,63.61,64.34,65.67,68.48,68.22,71.26,77.53,82.47
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.42,58.21,59.02,56.66,0.0,0.0,0.0,53.18,0.0,56.48,0.0,0.0,0.0,0.0,0.0,0.0,54.29,55.68,0.0,55.36,55.58,56.26,55.52,55.72,0.0,55.68,0.0,56.35,0.0,56.17,0.0,56.95,57.17,57.83,0.0,57.61,0.0,58.16,0.0,58.86,0.0,59.23,58.89,0.0,0.0,59.97,0.0,60.94,63.0,63.16,65.75,67.02,68.37,70.81,76.45,0.0
