date,56000,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69000,70000,71000,72000,73000,74000
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13,40.69,45.1,34.17,35.03,32.69,33.49,34.26,35.45,34.71,35.87,38.08,42.85,46.2,44.23,49.76,54.08,55.51,57.17,63.54,0.0
2024-09-21,134.6,0.0,0.0,59.2,47.21,36.03,39.42,0.0,0.0,30.49,0.0,31.74,31.76,31.53,32.01,34.39,33.1,34.68,39.18,45.89,45.62,43.43,52.1,62.32,0.0,70.11,76.47,81.19
2024-09-22,199.78,188.58,148.31,147.45,116.71,117.52,99.87,82.56,78.22,43.05,57.65,38.05,53.76,43.6,46.09,54.37,54.95,54.14,61.37,68.94,56.46,0.0,0.0,80.85,91.13,112.46,108.75,126.88
