date,70000.00,80000.00,90000.00,95000.00,100000.00,105000.00,110000.00,115000.00,125000.00,130000.00,140000.00,150000.00,180000.00,200000.00,210000.00,220000.00,280000.00,300000.00
2024-09-29,,,,,,,,,,,,,,68.38,,,,
2024-10-30,55.74,55.33,,,,,,,,58.30,,59.63,,63.22,,,,
2024-11-29,,,,59.80,,,,,,,,,,,,,,
2024-12-30,,,61.51,61.72,,,,,,,,,,69.40,70.14,70.72,,
2025-01-30,,,,,58.07,58.36,,,,,,,,,,,,
2025-02-27,,,,,,55.75,,,,,,,,,,,,
2025-03-30,,,52.45,52.68,,,53.00,53.87,,55.38,,57.37,60.85,,,,,
2025-04-29,,,,,50.49,,,,,,,,,63.74,,66.15,72.13,74.59
2025-05-30,,,,,,,,47.19,47.51,,,,,55.59,,,,
2025-06-29,,,,,,41.52,41.66,41.78,42.22,43.34,43.43,44.80,,,,,,
