date,27000,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2021-01-28,0.0,0.0,120.08,107.51,111.21,118.24,116.83,114.21,122.8,118.78,121.7,142.81,0.0,0.0,0.0,0.0
2021-01-29,356.56,318.37,248.15,133.33,0.0,126.95,113.93,141.7,141.23,174.71,198.65,215.37,236.27,225.6,262.54,274.26
