date,106000,108000,110000,111000,112000,113000,114000,115000,116000,117000,117500,118000,118500,119000,119500,120000,121000,122000,123000,124000,125000,126000,128000,130000,132000,136000,138000
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,0.0,0.0,0.0,25.61,0.0,25.88,0.0,26.13,25.8,29.61,33.7,33.17,37.12,33.65,40.49,0.0,51.12,0.0,65.82
2025-07-25,0.0,0.0,0.0,0.0,41.92,34.21,28.32,25.11,10.2,17.82,0.0,17.47,0.0,20.34,0.0,21.78,27.03,28.87,38.21,45.84,47.4,50.65,58.07,68.56,0.0,81.3,0.0
2025-07-26,0.0,0.0,0.0,0.0,0.0,0.0,39.39,0.0,0.0,0.0,15.82,15.02,19.21,19.11,23.77,24.77,34.58,45.7,48.05,56.36,65.73,74.29,90.19,0.0,0.0,0.0,0.0
