,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2021-09-25,0,0,0,0,0,0,65.95,60.13,56.05,57.48,59.62,57.17,72.09
2021-09-26,0,0,0,0,0,103.03,110.33,99.16,70.41,72.46,70.58,77.11,84.33
