date,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000
2024-06-15,0.0,0.0,35.36,32.07,34.45,36.21,35.85,37.14,39.74,40.77,35.18,37.12,39.95,41.07,41.72,43.16,45.36,49.97
2024-06-16,0.0,0.0,37.01,39.77,36.07,39.81,41.16,39.94,38.56,40.57,44.15,41.35,41.28,44.59,48.62,46.86,55.34,0.0
2024-06-17,60.22,50.7,45.8,36.75,33.22,27.33,31.89,41.04,47.85,50.03,49.23,48.46,70.66,60.97,68.65,87.72,100.22,0.0
