date,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-02-07,0.0,0.0,0.0,98.83,95.79,94.1,97.4,104.31,99.95,106.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,379.53,345.06,111.66,151.12,0.0,0.0,0.0,259.59,139.14,173.0,206.66,189.21,163.27,184.99,183.47,189.52,188.36
